seed_generation,corpus_id,openalex_id,title,doi,families,discovery_systems,occurrence_count,seed_basis
0,CWC-6DA5B5F6FBD0,W2793615618,Sediment Transport Rate and its Impact on Coral Reef Health – Palk Bay and Gulf of Mannar,10.22214/ijraset.2018.1285,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7969A1F14093,W4240753838,"Detecting sedimentation impacts to coral reefs resulting from dredging the Port of Miami, Florida USA",10.7287/peerj.preprints.2146,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-21CCE06496F0,W2197726617,Suspended sediment and its effects on the behavior and physiology of coral reef fishes,10.25903/9aby-1c36,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2714FFC0450C,W7165052020,"Sediment burial reduces coral larval settlement, recruit survivorship, and inhibits the recovery of coral populations",10.1038/s42003-026-10370-1,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B87B9CE9C170,W4393909410,Data for: Extensive coral mortality and critical habitat loss following dredging and their association with remotely-sensed sediment plumes,10.5281/zenodo.3065487,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8CACA7879BFE,W4393774687,Data for: Extensive coral mortality and critical habitat loss following dredging and their association with remotely-sensed sediment plumes,10.5281/zenodo.3065488,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3CCA55D30A9F,W3026256041,"The high turbidity reduced mortality of coral bleaching in Kabira Bay, Ishigaki Island",,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-09DFE927ED71,W2766891937,"Supplementary material from ""Species-specific impacts of suspended sediments on gill structure and function in coral reef fishes""",10.6084/m9.figshare.c.3906094.v2,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-742B2178A624,W4388492444,Transcriptomic signatures across a critical sedimentation threshold in a major reef-building coral,10.1101/2023.11.06.565897,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-ABF05C16EC10,W4415455988,Impacts of Sedimentation on Coral Communities,10.1007/978-981-95-0903-4_3,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-13648FBD6EE8,W4393630615,Vulnerability of six cold-water corals to sediment resuspension from bottom trawling fishing - DATASET,10.5281/zenodo.7581045,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-968AB822F681,W4393430330,Vulnerability of six cold-water corals to sediment resuspension from bottom trawling fishing - DATASET,10.5281/zenodo.7581044,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-82D314684D06,W7134834399,"The effects of sedimentation on the fungiid coral, Fungia scutaria",10.60950/bgtl.1993.11.sandstedt.je,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5DF68B4FE27C,W7161899993,Quantifying Coastal Reclamation Impacts on Coral Reefs through Hydrodynamic-Sediment Modelling,10.2139/ssrn.6805282,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-01E9A147C36C,W4387043937,Sediment source and dose influence the larval performance of the threatened coral <i>Orbicella faveolata</i>,10.1101/2023.09.22.559035,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-51EBDDFB56EB,W4251310020,"Detecting sedimentation impacts to coral reefs resulting from dredging the Port of Miami, Florida USA",10.7287/peerj.preprints.2146v1,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-94FD61CE9A48,W164779269,Sedimentation and coral reef development in turbid water; fanning lagoon,,SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-360E3851074D,W2236647689,Nearshore Current Fields around Coral Islands: Control on Sediment Accumulation and Reef Growth.,,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5FB22A04C72E,W2154799651,Production of carbonate sediments by selected large benthic foraminifera on two Pacific coral reefs,10.1306/212f7cb1-2b24-11d7-8648000102c1865d,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-12430731FD97,W3002751703,Some geochemical aspects of life and burial environments of late Jurassic scleractinian corals from northern Poland,10.1127/njgpm/1990/1990/673,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C7499F42E35B,W2059610788,Sedimentary Facies and Depositional Rates of Submarine Cave Sediment in a Coral Reef of Okinawa,10.4116/jaqua.42.99,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-CEE7ED291276,W2005066029,Algal bloom is smothering florida coral,10.1002/scin.5591572407,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-CF2F0AAE15F9,W2075126440,"Coral reefs in a clastic sedimentary environment: Fossil (Miocene, S.W. Turkey) and modern (Recent, Red Sea) analogues",10.1007/bf00301692,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C45FD44CFC3C,W2048425103,Response to Increased Sediment Load by Three Coral Species from the Gulf of Suez (Red Sea),10.3923/jfas.2009.238.245,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5A4D828A531B,W2103826868,Terrigenous sedimentation in a shallow water coral reef environment,10.1306/74d71811-2b21-11d7-8648000102c1865d,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-0BA24DB60A8F,W241631071,Dredging and Shipping Impacts on Southeast Florida Coral Reefs,,SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5CAFAB1C82AB,W2148169470,210 Pb and 14 C as indicators of callianassid bioturbation in coral reef sediment,10.1306/d4268310-2b26-11d7-8648000102c1865d,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D70048F2BA01,W2795150835,"Sediment accumulation and composition on coral reefs in Faga'alu Bay, American Samoa : final report",,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-CE2F4D55EB3F,W1996232817,"Sedimentary Tectonics in Southwest Pacific Marginal Basins Based on Leg 30 Deep Sea Drilling Project Cores from the South Fiji, Hebrides, and Coral Sea Basins",10.1130/0016-7606(1975)86,SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-71CBB2B2457F,W2086732649,Authigenic weddellite in sediments from the Coral Sea Basin,10.1111/j.1365-3091.1979.tb00940.x,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9B58A88C94BE,W112346059,Land use and sedimentation impacts on coral reefs in the Eastern Caribbean,,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-55DA779F8EB0,W2091075132,Provenance and accumulation rates of Pliocene and Quaternary sediments from the western Coral Sea,10.1007/bf01829332,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4ECB135AF747,W2368293803,Effects of sedimentation on coral reefs and reef organisms,,SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-45A5F56962AC,W2055011229,"TRANSPORT OF RESUSPENDED DREDGED SEDIMENT NEAR CORAL REEFS AT APRA HARBOR, GUAM",10.9753/icce.v33.sediment.99,SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C6694DBCD56F,W2132258020,The role of sediments in epilithic algal communities on coral reefs,,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FC81844E31E8,W4386316352,Effects of sedimentation on three Hawaiian coral species under laboratory conditions,10.21079/11681/47541,SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-BC29316D8B9C,W1996153645,Solitary Coral Growth Forms and Distribution Patterns as Index of Sediment-Accumulation Rates: ABSTRACT,10.1306/5d25cacf-16c1-11d7-8645000102c1865d,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E8150C7F1A3E,W2741247600,"Coral barium/calcium record of sediment load in Sumiyo Bay, Amami Oshima",,SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5FCCCF83B656,W4312949849,FEMALE GRAVE WITH CORAL EARRINGS FROM XIONGNU BURIAL GROUND ALA-TEI 1 IN TUVA,10.52782/kril.2022.1.33.003,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-560159006A72,W4239555768,"Peer Review #3 of ""Borneo coral reefs subject to high sediment loads show evidence of resilience to various environmental stressors (v0.1)""",10.7287/peerj.7382v0.1/reviews/3,SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-64198219C77B,W2792097192,"Implementation of an erosion control program to reduce sediment loading rates from land-based sources to the coral reefs of Culebra, Puerto Rico",,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2C4CE97001E8,W2472303814,"Ashes to Ashes Or Ashes to Coral?: Alternatives to Traditional Burial Rituals and Their Implications For Consumption, Ritual Transformation, and Sustainability",,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-17680CE0FD78,W2750082915,"The Effect of Watershed Runoff and Sediment Resuspension on Turbidity and Sediment Deposition in St. John, US Virgin Islands: Implications for Watershed and Marine Development and Restoration in Bays with Coral Reefs",10.22371/02.2017.027,SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EA47B6C7B54D,W4415144097,Coral patch reefs mediate a halo of sediment characteristics,10.1007/s00338-025-02760-4,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1EB4832EF122,W2186892375,"Fate of Suspended Dredge Material at Apra Harbor, Guam: Particle Tracking Around Coral Reefs",,SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FCCADD3F19BE,W189642925,High-precision TIMS U-series and AMS 14C dating of a coral reef lagoon sediment core from southern South China Sea and its environmental significance,,SED_DEPOSITION,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9B2225B36107,W2320887034,"XXXVII.—<i>Descriptions and figures of deep-sea sponges and their spicules, from the Atlantic Ocean, dredged up on board H.M.S. ‘Porcupine,’ chiefly in</i> 1869 <i>(concluded)</i>",10.1080/00222937608682063,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6F5AF8F821E8,W2059103495,"XXIX.—<i>Descriptions and figures of deep-sea sponges and their spicules from the Atlantic Ocean, dredged up on board H.M.S. ‘Porcupine,’ chiefly in</i> 1869; <i>with figures and descriptions of some remarkable spicules from the Agulhas Shoal and Colon, Panama</i>",10.1080/00222937408680956,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-07EFC7410761,W2330228297,Development of Guidelines for Dredged Material Disposal Based on Abiotic Determinants of Coral Reef Community Structure,10.1061/40680(2003)115,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D8956F00701B,W841729327,"The history of dredging in Cleveland Bay, Queensland and its effect on sediment movement and on the growth of mangroves, corals and seagrass",,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-84E078E25CAF,W1548663864,Characteristics of coral and coral dredging,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6CFEF08A88A6,W2894527022,"The environmental consequences and management of coral sand dredging in the Suva Region, Fiji.",,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-077D485ABA6A,W2257760170,Overview of PIANC Report 108 - dredging and port construction around coral reefs,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-203538BDCFB3,W3009749353,Upper Triassic spongiomorph and coral association dredged off the northwestern Australian shelf,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3884E192E4E4,W4360868483,MODELING FLUVIAL SEDIMENT PLUMES: IMPACTS TO CORAL REEFS,10.1142/9789811275135_0151,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-CE39881E5B30,W2000151984,"III. Preliminary report to Professor Wyville Thomson, F. R. S., Director of the Civilian Scientific Staff, on the true corals dredged by H. M. S. ‘Challenger’ in deep water between the dates Dec. 30th, 1870, and August 31st, 1875",10.1098/rspl.1875.0068,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EF33DAE43EB3,W1451868648,LIDAR-Derived Benthic Habitat Maps Enable the Quantification of Potential Dredging Impacts to Coral Reef Ecosystems,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-DEC392B7FB20,W2075618181,"Sedimentation of terrigenous red soils in coastal area adjacent to an estuary and coral reefs, the Okkubi River estuary, Okinawa Island, Japan",10.1007/bf02234965,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6EF5FADA4B4F,W2328015880,"Relationship between sediments and water turbidity in coral reefs around Ishigaki Island, the Ryukyus",10.3755/jcrs.2004.1,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A35D7C01EAC8,W2982672436,"Impacts of sedimentation on coral reefs in Inner Ambon Bay, Indonesia",10.1088/1755-1315/339/1/012035,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-164896B230FA,W2405180433,"Brown, BE. 1990. Evaluation of Environmental Impact of Dredging on Intertidal Coral Reefs at Kho Phuket, Tahiland. Using Ecological and Physiological Parameters. Marine Ecology: Progress Series, Vol. 65: 345-359.",,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-93F714D85FA5,W92056135,Fine sediment transport near coral reefs islands in the Singapore Strait,,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-162D8A09C794,W2418627093,A Review of Sedimentation and the Effect of Dredging on Scleractinian Corals,,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F7A81C9D6F69,W4407445300,The Ship’s Propeller Rotation Threshold for Coral Reef Ecosystems Based on Sediment Rate Indicators: Literature Review with Bibliometric Analysis and Experiments,10.17509/ijost.v9i2.67894,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B88C8BC37ACE,W2625976677,The effects of dredging on South Florida coral reefs,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7D8C6A8D35C6,W2765665015,The impacts of dredging on the early life history stages of coral,,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EE8560819563,W2511732580,Stress gene expression patterns in hematypic corals exposed to dredged ...,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-384205246AA5,W2740634852,Dredge-Fill in the Coral Reef Tract of the Northern Florida Keys,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-185F56454FD0,W2986348286,WAMSI Dredging Science Node Theme 4. Synthesis report: Defining thresholds and indicators of coral response to dredging-related pressures,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A9B61984E48A,W2915359935,Coral Monitoring Post-Dredging Report − Ichthys Nearshore Environmental Monitoring Program,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-48C4FEC81DCE,W3139373306,"SHEAR MECHANICAL PROPERTIES OF DREDGED CORAL SANDS FROM SOUTH CHINA SEA, CHINA",10.13544/j.cnki.jeg.2019-243,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-495D35563AEC,W799076583,Coral relocation : a mitigation tool for dredging and relamation works at the cruise ship terminal in Jamacia,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9215DB998065,W2916287753,Bimonthly Coral Monitoring Report: Dredging Baseline Report − Ichthys Nearshore Environmental Monitoring Program,,SED_DREDGING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4668AC06909A,W1481931625,"ISLA ARENA, A HEALTHY CORAL FORMATION IN THE AREA INFLUENCED BY THE SEDIMENT PLUME OF THE MAGDALENA RIVER, COLOMBIAN CARIBBEAN CONTINENTAL SHELF",,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E8F7B431FCE9,W2737655487,"Dredging Land Reclamation Causing Mucus Development in Massive Spherical Corals in the Spratly Islands, South China Sea: The Effects on China’s Fishing Industry",,SED_DREDGING,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-012A353EA28C,W4200201932,Sediment impacts on sponges and a deep-sea coral in New Zealand,10.26686/wgtn.17096843,SED_DREDGING | SED_SUSPENDED | SED_TAILINGS,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-733F952F3ED6,W4200517127,Sediment impacts on sponges and a deep-sea coral in New Zealand,10.26686/wgtn.17096843.v1,SED_DREDGING | SED_SUSPENDED | SED_TAILINGS,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C24812D8ABB7,W2596394187,"Watershed-Marine Linkages: Monitoring how Terrigenous Runoff and Wave-Induced Resuspension Affect Marine Sediment Dynamics in Bays with Coral Reefs, St. John, USVI",,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-13EBCECFCF30,W2319919426,"Three-Dimensional Velocity Structure and Suspended Sediments at Coral Reefs in Teluk Banten, Indonesia",10.1061/40549(276)260,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7F23CBF3A217,W4402115825,"Analysis of the Rate and Nutrient Content of Sediment in The Coral Transplantation Installation Vertical Method on Samalona Island, Makassar City",10.46252/jsai-fpik-unipa.2024.vol.8.no.1.382,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D5AB17C1B864,W1876071915,"The sedimentary, hydrodynamic and turbidity regimes at inner shelf coral reefs, Halifax Bay, Central Great Barrier Reef, Australia",,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-AB699166A218,W1139636816,"Chapter 17 Effects of Drilling Mud on the Growth Rate of the Reef-Building Coral, Montastrea Annularis",10.1016/s0422-9894(08)71394-1,SED_DRILLING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9434EFF6C889,W2058954038,Effects of an Offshore Drilling Mud on Selected Corals: ABSTRACT,10.1306/2f918068-16ce-11d7-8645000102c1865d,SED_DRILLING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-438CD528F6D7,W2463979236,"Modeling Drill Cuttings Sedimentation on Corals for Exploration Wells Z-1 and B-1, Offshore Sabah",10.18178/ijesd.2016.7.12.904,SED_DRILLING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EF0CBC2EDD39,W2996619537,Add-on studies to the current NFR Project “Impact of water- based drilling mud: a study using the epibenthic coral species Lophelia pertusa,,SED_DRILLING,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7E8D803EEE2C,W2947080974,Platy coral assemblages: 200 million years of functional stability in response to the limiting effects of light and turbidity.,,SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7E8D803EEE2C,W7134688999,Platy coral assemblages: 200 million years of functional stability in response to the limiting effects of light and turbidity.,,SED_SUSPENDED,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F7E1CE93149E,W2485849196,Biodiversity on the Great Barrier Reef: Large-Scale Patterns and Turbidity-Related Local Loss of Soft Coral Taxa,10.1201/9781420041675-14,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F377D1FD8E5D,W2322039606,"Coral Tissue Thickness as a Bio-Indicator of Mine-Related Turbidity Stress on Coral Reefs at Lihir Island, Papua New Guinea",10.5670/oceanog.2012.67,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C36AF63F7F9C,W2119302573,"Industrial sedimentation lowers coral growth rates in a turbid lagoon environment, Discovery Bay, Jamaica",,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-086958B91AF1,W1958662718,"Geomorphic patterns, internal architecture and reef growth in a macrotidal, high-turbidity setting of coral reefs from the Kimberley bioregion",10.1080/18366503.2015.1021411,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A263BA251967,W2159472606,"An inventory of coral reefs in Langkawi Archipelago, Malaysia - Assessment and impact study of sedimentation",,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4BEB3ACFFD9F,W1715816825,"Reef corals in a high sedimentation environment on the ‘Mainland’ coast of Brunei, Northwest Borneo",10.3755/galaxea.15.166,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-0144153324BE,W2564217671,"In-situ measurements of solar exposure distribution on a coral reef: Preliminary findings relating to reef aspect, water turbidity and dosimeter design",10.13140/rg.2.1.2919.7207,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6E530BC89628,W2119677463,"Seasonal Changes of Sedimentation Rates and Sediment Characteristics Status in the Gulf of Mannar Coral Island, India",10.18052/www.scipress.com/ilns.6.8,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-48C6AD13D954,W4328097953,Oceanographic conditions and sedimentation in the Kawal river Bintan Island and impact on the prevalence of coral disease,10.1088/1755-1315/1148/1/012028,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-935687892E63,W2920839995,"Impact of sedimentation to sponge on coral reef ecosystems in Hoga and Sampela Island, Wakatobi Archipelago",10.35911/torani.v2i1.5854,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E923FE61E045,W4205427933,Effect of suspended sediment on the nutritional mode of scleractinian corals and their adaptability: state of knowledge and research,10.5846/stxb201908071663,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E1DEE6AFC263,W2210605384,Suspended sediment in coral reef area,,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-63BD82DA76DF,W2186950653,A REVIEW: IMPACT OF SUSPENDED SOLIDS ON CORALS AND TREATMENT TECHNOLOGIES,,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4401626F8378,W2964134006,The Ability of biofilter sponge demospongiae class with various forms of growth towards the turbidity and total suspended solid,10.35911/torani.v2i2.7058,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-01F8EEDD0AB5,W2254922697,"Physiological responses of coral-boring bivalves to changes in suspended sediment, salinity and copper concentration",,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6FEFC18C67ED,W644873458,"Sedimentation of Suspended Sediment in Water Column of the Ocean near Coral Reefs,the Okinawa Island,Japan:Analysis of Several Mooring Results",,SED_SUSPENDED,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
