query_id,family,source,date_searched,paper_id,corpus_id,title,authors,year,publication_date,venue,publication_types,doi,arxiv_id,pubmed_id,url,is_open_access,open_access_pdf_url,citation_count,reference_count,influential_citation_count,fields_of_study,s2_fields_of_study,abstract
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,e9dba1283abd6b3295292e42a4b8d5369045db2c,285225114,"Diversity and biolithostratigraphy of foraminifera from the upper Eocene–lower Oligocene Malishka section, Armenia",T. Grigoryan; L. Sahakyan; E. Zakrevskaya; Pavel Fokin; A. Avagyan,2026,2026-01-29,Palaeobiodiversity and Palaeoenvironments,JournalArticle,10.1007/s12549-025-00692-z,,,https://www.semanticscholar.org/paper/e9dba1283abd6b3295292e42a4b8d5369045db2c,False,,0,74,0,,Geology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,e9e337a6e51fd1f540f2deda903de518c5abe0d3,272240891,Combined Effects of Local and Regional Drivers on Oyster Spat Density and Growth in Eastern Australia,Erin K. Wills; C. J. Henderson; A. Olds; Caitlin S. Willis; B. Gilby,2024,2024-08-13,Estuaries and Coasts,JournalArticle,10.1007/s12237-024-01416-w,,,https://www.semanticscholar.org/paper/e9e337a6e51fd1f540f2deda903de518c5abe0d3,True,https://doi.org/10.1007/s12237-024-01416-w,2,120,0,,Environmental Science,"Up to 85% of shellfish reefs have been lost worldwide, resulting in declining ecosystem services, and increasing restoration demand. However, more information regarding the conditions which maximise oyster settlement and growth is required to optimise restoration. We deployed oyster settlement tiles at 21 intertidal sites throughout Moreton Bay, Australia; a region where > 96% of rock oyster reefs are lost and demand for restoration is high. We quantified effects of variables describing the spatial (from GIS), local habitat (using quadrats and water quality measures), and oyster predator (using underwater videography) characteristics of sites on oyster density and size on tiles. Oyster density was highest at sites with intermediate predator abundance and temperature, highest nearby invertebrate cover, and low and high values of turbidity and nearby rock and algae cover. Conversely, oyster size was highest at sites with intermediate predator density, higher fish species richness and turbidity, and lowest temperatures. Together, this showed that optimal restoration requires sites with 22 to 23 °C average water temperatures, between 10 and 15 oyster predators, and either low (< 2 NTU) or high (> 6 NTU) turbidity levels. Notably, we observed multiple peaks for several variables, suggesting the potential presence of multiple cryptic oyster species on settlement tiles. We found that oysters shared preferred environmental conditions with polychaetes, coralline algae, and tunicates, and were more prevalent and abundant at sites with lower turf algae, barnacle, and mussel cover. Identifying environmental variables influencing oyster population distribution, settlement, and growth can guide the selection and approach of oyster restoration sites."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea102ce20ab9496641908e167ed0b677132f4f4a,276578136,Incorporating cyclone risk in the design of marine protected and conserved areas as an ecosystem‐based adaptation approach,Alyssa L. Giffin; Vivitskaia J. D. Tulloch; Dominic A. Andradi-Brown; R. M. Connolly; Unaisi Malani-Tagicakibau; Francis Areki; C. Brown,2025,2025-02-25,Conservation Biology,JournalArticle,10.1111/cobi.14437,,39996500,https://www.semanticscholar.org/paper/ea102ce20ab9496641908e167ed0b677132f4f4a,True,https://doi.org/10.1111/cobi.14437,0,82,0,Medicine,Medicine; Environmental Science,"Marine protected and conserved areas (MPCAs) are promoted as an ecosystem‐based adaptation (EbA) approach to increase community and ecosystem resilience to climate change. However, traditional approaches to MPCA design typically do not consider climate risk or habitat condition under a climate threat. We used the Great Sea Reef (GSR) in Fiji as a case study to develop a land–sea prioritization framework that links modeled sediment runoff from rainfall during extreme cyclone events to the probability of coral reefs being in good condition. We incorporated this information in an MPCA prioritization scenario intending to achieve 90% certainty of good‐condition coral cover under cyclone risk while minimizing cost to fishers and meeting ecosystem conservation targets. We explored the trade‐offs between sites selected for protection, the relative opportunity cost to fishers, and the representation of conservation feature targets between the MPCA scenario that included cyclone risk and a baseline scenario that did not. The cyclone risk scenario's best solution required larger areas of protection (5% more GSR area) than the baseline scenario and additional protection in areas with moderate to high probability of good‐condition coral cover. Some areas prioritized for protection in the cyclone risk scenario had relatively high turbidity. Large sections around Vanua Levu were consistently selected for protection across both prioritization scenarios due to high concentrations of all ecosystem conservation features, particularly sea turtle feeding grounds. Overall, the cyclone risk MPCA design had a higher fisher opportunity cost but protected a larger amount of ecosystem conservation features and buffered against habitat condition uncertainty. We explored the potential outcomes of expanding on threat‐avoidance and cost‐effective conservation prioritization by including habitat responses to threats in the prioritization process. Our findings can inform MPCA design during EbA planning in regions at risk from climate change."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea180b937f807c905196f7cc762fc35cf37bfbf5,131943773,"Distributions and habitat associations of deep-water corals in Norfolk and Baltimore Canyons, Mid-Atlantic Bight, USA",S. Brooke; M. Watts; A. Heil; Mike Rhode; F. Mienis; G. Duineveld; A. Davies; S. Ross,2017,2017-03-01,,,10.1016/J.DSR2.2016.05.008,,,https://www.semanticscholar.org/paper/ea180b937f807c905196f7cc762fc35cf37bfbf5,True,https://research.bangor.ac.uk/portal/en/researchoutputs/distributions-and-habitat-associations-of-deepwater-corals-in-norfolk-and-baltimore-canyons-midatlantic-bight-usa(5d507b42-3a7d-441f-9753-3b4d5af76f41).html,25,89,2,Geology,Geology; Environmental Science; Biology,"A multi-disciplinary study of two major submarine canyons, Baltimore Canyon and Norfolk Canyon, off the US mid-Atlantic coast focused on the ecology and biology of canyon habitats, particularly those supporting deep-sea corals. Historical data on deep-sea corals from these canyons were sparse with less than 750 records for the mid-Atlantic region, with most being soft sediment species. This study substantially increased the number of deep-sea coral records for the target canyons and the region. Large gorgonians were the dominant structure-forming coral taxa on exposed hard substrates, but several species of scleractinians were also documented, including first observations of Lophelia pertusa in the mid-Atlantic Bight region. Coral distribution varied within and between the two canyons, with greater abundance of the octocoral Paragorgia arborea in Baltimore Canyon, and higher occurrence of stony corals in Norfolk Canyon; these observations reflect the differences in environmental conditions, particularly turbidity, between the canyons. Some species have a wide distribution (e.g., P. arborea, Primnoa resedaeformis, Anthothela grandiflora), while others are limited to certain habitat types and/or depth zones (e.g., Paramuricea placomus, L. pertusa, Solenosmilia variabilis). The distribution of a species is driven by a combination of factors, which include availability of appropriate physical structure and environmental conditions. Although the diversity of the structure-forming corals (gorgonians, branching scleractinians and large anemones) was low, many areas of both canyons supported high coral abundance and a diverse coral-associated community. The canyons provide suitable habitat for the development of deep-sea coral communities that is not readily available elsewhere on the sedimented shelf and slope of the Mid-Atlantic Bight."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea23484977a54e215fde38392799dd43b6589f13,199483139,"Assessment of Water Quality and Pollution Index in Coastal Waters of Mimika , Indonesia Rosye",Hefmi Rechnelty Tanjung; B. Hamuna; Alianto,2018,,,,,,,https://www.semanticscholar.org/paper/ea23484977a54e215fde38392799dd43b6589f13,False,,0,32,0,,Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea4828b1669bec63dd58501c6bec95a0833f7c8c,257708579,Research on Underwater Image Restoration Technology Based on Multi-Domain Translation,Teng Xue; Tianchi Zhang; Jing Zhang,2023,2023-03-22,Journal of Marine Science and Engineering,,10.3390/jmse11030674,,,https://www.semanticscholar.org/paper/ea4828b1669bec63dd58501c6bec95a0833f7c8c,True,https://www.mdpi.com/2077-1312/11/3/674/pdf?version=1679486139,1,18,0,,Environmental Science; Engineering; Computer Science,"Underwater images are crucial in various underwater applications, including marine engineering, underwater robotics, and subsea coral farming. However, obtaining paired data for these images is challenging due to factors such as light absorption and scattering, suspended particles in the water, and camera angles. Underwater image recovery algorithms typically use real unpaired dataset or synthetic paired dataset. However, they often encounter image quality issues and noise labeling problems that can affect algorithm performance. To address these challenges and further improve the quality of underwater image restoration, this work proposes a multi-domain translation method based on domain partitioning. Firstly, this paper proposes an improved confidence estimation algorithm, which uses the number of times a sample is correctly predicted in a continuous period as a confidence estimate. The confidence value estimates are sorted and compared with the real probability to continuously optimize the confidence estimation and improve the classification performance of the algorithm. Secondly, a U-net structure is used to construct the underwater image restoration network, which can learn the relationship between the two domains. The discriminator uses full convolution to improve the performance of the discriminator by outputting the true and false images along with the category to which the true image belongs. Finally, the improved confidence estimation algorithm is combined with the discriminator in the image restoration network to invert the labels for images with low confidence values in the clean domain as images in the degraded domain. The next step of image restoration is then performed based on the new dataset that is divided. In this way, the multi-domain conversion of underwater images is achieved, which helps in the recovery of underwater images. Experimental results show that the proposed method effectively improves the quality and quantity of the images."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea4b7dc4eefd3ab43873dce1c9888e99322ea0fc,127637480,Mesophotic Coral Reefs of the Puerto Rico Shelf,R. Armstrong; Hanumant Singh,2012,,,,10.1016/B978-0-12-385140-6.00024-4,,,https://www.semanticscholar.org/paper/ea4b7dc4eefd3ab43873dce1c9888e99322ea0fc,False,,19,12,1,Geology,Geology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea72990c600ee5457848ae426b3f82bf22835618,134334236,BIODIVERSITY OF REEF FISHES IN MARINE PROTECTED AREA OF KARIMUNJAWA NATIONAL PARK,E. Yuliana; M. Boer; A. Fahrudin; M. Kamal,2017,2017-11-02,,Review,10.29244/jitkt.v9i1.17915,,,https://www.semanticscholar.org/paper/ea72990c600ee5457848ae426b3f82bf22835618,True,http://medpet.journal.ipb.ac.id/index.php/jurnalikt/article/download/17915/13436,7,27,1,Environmental Science,Environmental Science; Environmental Science; Biology,"Karimunjawa National Park (KNP) has a high diversity of coral reef and fish. This study is aimed to analyze the biodiversity of reef fish in KNP. Field survey was conducted in KNP, District of Jepara, Central Java, in April-Juni 2015. Primary data was obtained by using survey and observation method,   includes the number of reef fish individuals per family, coral cover, turbidity, total nitrogen (N), and PO 4 . Secondary data were obtained from KNP authority. Belt transect method was used for counting the number of reef fish individuals, while coral cover was measured using line intercept transect (LIT) method. Abundance and biomass of reef fishes were analyzed descriptively, followed by cluster analysis. The results indicated that the average of coral cover in 2015 was 44.70%. The highest coral cover was in Taka Malang with 65.65% and the lowest was in Nirwana with 35.45%. The reef fish’s abundance in 2015 was dominated by Pomacentridae (60.46%) with an abundance of 14,850 no /ha, the second position was Caesionidae (11.77%) with an abundance of 2,892 no /ha, the third was Scaridae (6.27%) with an abundance of 1,540 no /ha. The highest biomass in 2015 was Scaridae (122.33 kg/ha), the second order was Caesionidae (104.91 kg/ha), and the third was Serranidae (50.80 kg/ha). Reef fish biodiversity in KNP is considering properly maintained, as demonstrated by high abundance and biomass of fish families. Keywords : biodiversity, reef fish, Karimunjawa, marine protected area"
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ea7446652c10ce8c5d07a9fc39a416519630ac97,129905940,Carbonate lithofacies as paleolatitude indicators: problems and limitations,G. Carannante; M. Esteban; J. Milliman; L. Simone,1988,1988-11-01,,,10.1016/0037-0738(88)90128-5,,,https://www.semanticscholar.org/paper/ea7446652c10ce8c5d07a9fc39a416519630ac97,False,,351,22,26,Geology,Geology; Geology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eaba2301ad027406265ab42c8e4b2a0fd7714505,82363436,Marine Biodiversity: The biodiversity of coral reef fishes,R. Ormond; C. Roberts,1997,1997-12-01,,,10.1017/CBO9780511752360.011,,,https://www.semanticscholar.org/paper/eaba2301ad027406265ab42c8e4b2a0fd7714505,False,,22,0,1,Biology,Biology; Environmental Science; Biology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eadb7ffffdda08c7bc16c203b324e587860fb93a,197543591,"Diversity of sea cucumbers in seagrass and coral reefs ecosystem of Bira Besar Island, Kepulauan Seribu, Jakarta",R. Komala,2015,2015-04-01,,,10.13057/PSNMBI/M010209,,,https://www.semanticscholar.org/paper/eadb7ffffdda08c7bc16c203b324e587860fb93a,True,https://doi.org/10.13057/psnmbi/m010209,7,0,0,Environmental Science,Environmental Science; Environmental Science; Biology,"Komala R. 2015. Diversity of sea cucumbers in seagrass and coral reefs ecosystem of the Bira Besar Island, Kepulauan Seribu, Jakarta. Pros Sem Nas Masy Biodiv Indon 1 (2): 222-226. Sea cucumbers are economically important because of its medicinal benefits and high nutritional content. It is rich in unsaturated fatty acids and anti-bacterial compounds which are beneficial for human health. Sea cucumbers also ecologically important, as they serve as deposit feeders. They can be found in Bira Besar Island. This research was aimed to determine the abundance and diversity of sea cucumbers and the effect of several environmental parameters on diversity in seagrass and coral reef ecosystems. The study was conducted from November to December 2012 in Bira Besar Island, Kepulauan Seribu, Data was collected based on purposive sampling design and analyzed descriptively. The relationship between environmental parameters and macrozoobenthos diversity was examined using Principal Component Analysis (PCA). Four species of sea cucumbers from two families were identified. Holothuria atra contributed the most in species composition (55%), while Holothuria leucospilota shared the lowest in the species composition (7%). Species diversity of sea cucumbers is relatively low in seagrass ecosystem and moderate in the coral reef ecosystem. Environmental parameters affecting the diversity of sea cucumber species are turbidity, orthophosphate, dissolved oxygen, temperature, and BOD."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eb36e92195f280d98db1ba93c38099e7bb8f5def,128971131,"The Influence of Fluvial Discharge on Pelagic Production in the Gulf of Papua, Northern Coral Sea",A. Robertson; P. Dixon; D. Alongi,1998,1998-03-01,,,10.1006/ECSS.1997.0270,,,https://www.semanticscholar.org/paper/eb36e92195f280d98db1ba93c38099e7bb8f5def,False,,43,0,2,Environmental Science,Environmental Science; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eb37c4053ab72a0427d03e7075c30d75cc3ad24d,280642396,DualPhys-GS: Dual Physically-Guided 3D Gaussian Splatting for Underwater Scene Reconstruction,Jiachen Li; Guangzhi Han; Jin Wan; Yuan Gao; Delong Han,2025,2025-08-13,Computers & graphics,JournalArticle,10.48550/arXiv.2508.09610,2508.09610,,https://www.semanticscholar.org/paper/eb37c4053ab72a0427d03e7075c30d75cc3ad24d,False,,6,38,0,Computer Science,Computer Science; Environmental Science; Engineering; Computer Science,"In 3D reconstruction of underwater scenes, traditional methods based on atmospheric optical models cannot effectively deal with the selective attenuation of light wavelengths and the effect of suspended particle scattering, which are unique to the water medium, and lead to color distortion, geometric artifacts, and collapsing phenomena at long distances. We propose the DualPhys-GS framework to achieve high-quality underwater reconstruction through a dual-path optimization mechanism. Our approach further develops a dual feature-guided attenuation-scattering modeling mechanism, the RGB-guided attenuation optimization model combines RGB features and depth information and can handle edge and structural details. In contrast, the multi-scale depth-aware scattering model captures scattering effects at different scales using a feature pyramid network and an attention mechanism. Meanwhile, we design several special loss functions. The attenuation scattering consistency loss ensures physical consistency. The water body type adaptive loss dynamically adjusts the weighting coefficients. The edge-aware scattering loss is used to maintain the sharpness of structural edges. The multi-scale feature loss helps to capture global and local structural information. In addition, we design a scene adaptive mechanism that can automatically identify the water-body-type characteristics (e.g., clear coral reef waters or turbid coastal waters) and dynamically adjust the scattering and attenuation parameters and optimization strategies. Experimental results show that our method outperforms existing methods in several metrics, especially in suspended matter-dense regions and long-distance scenes, and the reconstruction quality is significantly improved."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eb5609a35ab279f6a560d45963695e01010d90c6,265907543,"Reassessing the role of herbivores on urban coral reefs: A case study from a heavily impacted reef near Cartagena Bay, Colombia",A. Shantz; Tomás López-Londoño; K. Gomez-Campo; R. Iglesias-Prieto; M. López-Victoria; Mónica Medina,2023,2023-12-05,Urban Ecosystems,JournalArticle,10.1007/s11252-023-01463-4,,,https://www.semanticscholar.org/paper/eb5609a35ab279f6a560d45963695e01010d90c6,False,,2,59,0,,Environmental Science; Biology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eb687bf2ae2fa23263c98da3ca13c57064544fb6,134210674,Monitoring of coral communities in the inner Gulf of Thailand influenced by the elevated seawater temperature and flooding,Sittiporn Pengsakun; T. Yeemin; M. Sutthacheep; W. Samsuvan; W. Klinthong; C. Chamchoy,2019,2019-01-01,Acta Oceanologica Sinica,,10.1007/s13131-019-1376-8,,,https://www.semanticscholar.org/paper/eb687bf2ae2fa23263c98da3ca13c57064544fb6,False,,9,77,0,Biology,Biology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eb772e9568843caa4a0f8de5bca8a8f2c78d692d,212719073,Responses of corals to chronic turbidity,Ross Jones; Natalie Giofre; H. Luter; T. Neoh; R. Fisher; A. Duckworth,2020,2020-03-16,Scientific Reports,JournalArticle,10.1038/s41598-020-61712-w,,32179846,https://www.semanticscholar.org/paper/eb772e9568843caa4a0f8de5bca8a8f2c78d692d,True,https://www.nature.com/articles/s41598-020-61712-w.pdf,65,93,1,Medicine,Medicine; Environmental Science,"Dredging increases suspended sediment concentrations (SSCs), causing elevated water turbidity (cloudiness) and light attenuation. Close to dredging, low light periods can extend over many days, affecting phototrophic epibenthic organisms like corals. To improve the ability to predict and manage dredging impacts, we tested the response of corals to an extended period of elevated turbidity using an automated sediment dosing system that precisely controlled SSCs and adjusted light availability accordingly. Replicates of four common species of corals encompassing different morphologies were exposed to turbidity treatments of 0–100 mg L−1 SSC, corresponding to daily light integrals of 12.6 to 0 mol quanta m−2 d−1, over a period of ∼7 weeks. Symbiotic dinoflagellate density and algal pigment concentration, photosynthetic yields, lipid concentrations and ratios and growth varied among the turbidity treatments, with corals exhibiting photoacclimation within low turbidity treatments. A range of physiological responses were observed within the high turbidity treatments (low light), including bleaching and changes in lipid levels and ratios. Most corals, except P. damicornis, were capable of adjusting to a turbidity treatment involving a mean light level of 2.3 mol photons m−2 d−1 in conjunction with a SSC of 10 mg L−1 over the 7 week period."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,eba12152c52254deb26bd3ee60d953fd09adc3aa,39342520,[Hurricanes and tropical coastal biodiversity].,S. Salazar-Vallejo,2002,,Revista de Biología Tropical,Review; JournalArticle,,,12298275,https://www.semanticscholar.org/paper/eba12152c52254deb26bd3ee60d953fd09adc3aa,False,,0,0,0,Medicine,Medicine; Biology; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ebd9946568a56db0cca7f24ba0d0ebf4fceb8395,83944300,"Ecobiology ofCorvospongilla lapidosa (Annandale 1908) (Porifera: Spongillidae) in the Manjira reservoir, Sangareddy, Andhra Pradesh",I. Seshagiri Rao; M. A. Khan,1982,1982-11-01,,,10.1007/BF03186155,,,https://www.semanticscholar.org/paper/ebd9946568a56db0cca7f24ba0d0ebf4fceb8395,False,,5,8,1,Biology,Biology; Environmental Science; Biology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec05884f900ad4fc01a92e25e70b6d7b4ee2fc10,533430,A Preliminary Assessment of Polycyclic Aromatic Hydrocarbon Distribution in the Kenting Coral Reef Waters of Southern Taiwan,Jing-O. Cheng; Yingchao Cheng; Te-Hao Chen; Ping-Chieh Hsieh; M. Fang; Chon-lin Lee; Fung-Chi Ko,2010,2010-04-01,Archives of Environmental Contamination and Toxicology,JournalArticle,10.1007/s00244-009-9411-y,,19855915,https://www.semanticscholar.org/paper/ec05884f900ad4fc01a92e25e70b6d7b4ee2fc10,False,,25,30,0,Environmental Science; Medicine,Environmental Science; Medicine; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec0dff217f6ed138d54ce5678179b3a1cfa795aa,131471607,"Physiological responses of coral-boring bivalves to changes in suspended sediment, salinity and copper concentration",P. Maila-iad; P. Jarayabhand; N. Paphavasit,2001,,,,,,,https://www.semanticscholar.org/paper/ec0dff217f6ed138d54ce5678179b3a1cfa795aa,False,,0,0,0,Environmental Science,Environmental Science; Environmental Science; Biology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec24aa1cda3c62b41533d41c37dfaf26d3e8a7b2,204233260,COMPETITIVE PERFORMANCE EVALUATION OF WASTE WATER TREATMENT PLANTS OF KARACHI AND IMPACT OF UNTREATED WASTE WATER ON SOME EDIBLE FISHES OF ARABIAN SEA,M. Hussain,2008,,,,,,,https://www.semanticscholar.org/paper/ec24aa1cda3c62b41533d41c37dfaf26d3e8a7b2,False,,3,0,0,Geography,Geography; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec3e7488f52dd8e47bf36daa0ec76421605911e1,129788846,"Palaeoecology of well-preserved coral communities in a siliciclastic environment from the Late Pleistocene (MIS 7), Kish Island, Persian Gulf (Iran): the development of low-relief reef frameworks (biostromes) in increasingly restricted environments",Z. K. Mossadegh; J. Parker; E. Gischler; W. Oschmann; D. Blakeway; A. Eisenhauer,2013,2013-03-01,International journal of earth sciences,,10.1007/s00531-012-0802-3,,,https://www.semanticscholar.org/paper/ec3e7488f52dd8e47bf36daa0ec76421605911e1,False,,5,71,1,Geology,Geology; Environmental Science; Geology,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec572e5a470e89ff3450b1c294544bceed86ce7a,275635248,Coastal zone management handbook,J. Clark,1995,,,Review,,,,https://www.semanticscholar.org/paper/ec572e5a470e89ff3450b1c294544bceed86ce7a,False,,263,0,1,Geography,Geography; Environmental Science; Geography; Business,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec8d08ca2bb46a0f67e32d36393794a25f55c6ba,131781650,Influence of Water Quality on Stony Coral Diversity and Net Community Productivity in the Florida Keys,M. Vega-Rodriguez,2016,,,,,,,https://www.semanticscholar.org/paper/ec8d08ca2bb46a0f67e32d36393794a25f55c6ba,False,,0,0,0,Environmental Science,Environmental Science; Environmental Science,
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ec9c22b8146dfefd557b1dec458bd7fc16a8ab26,135096507,Sponge bioerosion and habitat degradation on Indonesian coral reefs,Joseph Marlow,2017,,,Review,10.26686/wgtn.17065337,,,https://www.semanticscholar.org/paper/ec9c22b8146dfefd557b1dec458bd7fc16a8ab26,True,https://openaccess.wgtn.ac.nz/articles/thesis/Sponge_bioerosion_and_habitat_degradation_on_Indonesian_coral_reefs/17065337/1/files/31556264.pdf,0,421,0,Geography,Geography; Environmental Science; Biology,"Coral reefs are among the most diverse ecosystems on the planet, yet they are also sensitive to anthropogenic disturbances that can degrade these systems. On many degraded reefs, large increases in bioeroding sponge abundance have occurred. On healthy reefs these sponges contribute to species diversity and habitat complexity, however there is growing concern that their proliferation on degraded reefs could lead to a state of net-erosion. In the Southeast Asian Indo-Pacific, the ecology of bioeroding sponges in relation to coral degradation has been poorly studied compared to other coral reef regions. This thesis aims to increase our understanding of the ecology of these sponges in the Wakatobi region of Indonesia, and their likely trajectory if reefs continue to degrade in the region.  My first research chapter aimed to identify the common bioeroding sponge species of the Wakatobi. This was achieved through in-water surveys, and subsequent spicule and phylogenetic analysis. This resulted in the identification of eight commonly occurring Wakatobi bioeroding sponge species, two of which are described for the first time. The assemblage composition was distinctly different from the only other bioeroding sponge study in Indonesian waters (Calcinai et al. 2005), highlighting the need for more clionaid taxonomic information from the region.  Having identified the common bioeroding sponge species in the region, my second chapter assessed the major environmental drivers of the abundance and assemblage composition of these sponges. Abundance surveys were conducted at 11 reef sites characterised by different environmental conditions and states of reef health. Bioeroding sponges occupied 8.9% of suitable substrate, and differences in abundance and assemblage composition were primarily attributed to differences in the availability of dead substrate. However, abundance was lowest at a sedimented and turbid reef, despite abundant dead substrate availability. This indicates a limited resilience in some species to conditions associated with terrestrial run-off and that not all forms of reef degradation are beneficial for bioeroding sponges. The capacity to increase spatial occupation of degraded reefs is also dependent upon larval recruitment and my third chapter was a two year recruitment study using in situ experimental calcareous blocks. Recruitment occurred rapidly and consistently with bioeroding sponges recruiting to approximately 70% of experimental blocks and exhibiting a preference for settlement on uncolonised dead calcareous substrates. The importance of substrate settlement cues and extent of larval dispersal appeared to differ between species, indicative of different recruitment mechanisms. Any significant increase in the availability of exposed calcareous substrate (e.g. following a mass coral bleaching event) is therefore likely to result in widespread increases in bioeroding sponge recruitment.  Surveys conducted in my second research chapter revealed that two of the three locally abundant zooxanthellate bioeroding species were absent from a highly turbid reef, Sampela. My fourth research chapter investigated whether this was due to light limitation by examining the photoacclimatory capabilities of the Symbiodinium photosymbionts of Cliona aff. viridis n. sp. A. PAM chlorophyll fluorometry was employed in a 25 day shading experiment and Symbiodinium of C. aff. viridis n. sp. A demonstrated an ability to photoacclimate to extreme light reduction and recover quickly when conditions returned to normal. My results demonstrate that the absence of this species at Sampela is not due to light limitation but possibly due to other stressors associated with turbidity, e.g. suspended sediment.  My final chapter was an assessment of the environmental drivers of rates of bioerosion in Spheciospongia cf. vagabunda, a common species in the Wakatobi. Erosion rates were determined from changes in dry-weight of calcareous substrates with attached grafts of S. cf. vagabunda after a year deployment across seven reef sites. The average bioerosion rate was 12.0 kg m⁻² sponge tissue yr⁻¹ (± 0.87 SE), but differed between sites and was negatively correlated with settled sediment depth. Bioerosion by this species can play a significant part in the carbonate budget on reefs where it is abundant (up to 20% of available substrate on some reefs in the Wakatobi) but is likely reduced on highly sedimented reefs.  In summary, the Wakatobi bioeroding sponge assemblage is diverse and overall, both adult abundance and recruitment are primarily driven by the availability of dead calcareous substrates. Therefore, further coral mortality and a subsequent rise in the availability of dead substrate in the region is likely to result in increased abundance of bioeroding sponges. However, not all forms of reef degradation will benefit these sponges; turbid and sedimented reefs will likely constitute stressful habitats for some bioeroding sponge species and assemblages in these environments will be comprised of fewer more resilient species."
SS_SED_SUSPENDED_01,SED_SUSPENDED,Semantic Scholar Academic Graph API,2026-08-13,ece6d235ca747b58730af254f6b859041bb6de26,43878632,"Coral reef development under naturally turbid conditions: fringing reefs near Broad Sound, Australia",J. Kleypas,1996,1996-08-01,Coral reefs,Review,10.1007/BF01145886,,,https://www.semanticscholar.org/paper/ece6d235ca747b58730af254f6b859041bb6de26,False,,136,34,10,Geology,Geology; Environmental Science; Geology,
